COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2011 
 NOMBRE    : DELTA 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 32.35305556 ° 
 LONGITUD  : -115.1891667 ° 
 ALTITUD   : 12 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1948-07-05	NULO	NULO	NULO	NULO
1962-11-16	0	5.36	30	8
1962-11-17	0	5.3	23	13
1962-11-18	0	3.45	30	9
1962-11-19	0	4.9	21	10
1962-11-20	0	4.33	26	5
1962-11-21	0	1.72	31	6
1962-11-22	0	2.05	28.5	7.5
1962-11-23	0	1.2	24	11
1962-11-24	0	2.7	28	12
1962-11-25	0	4.38	27	13
1962-11-26	0	3.31	29	11
1962-11-27	0	1.95	30	13
1962-11-28	0	2.47	28	12
1962-11-29	0	2.62	30	11
1962-11-30	0	2.12	22	10
1962-12-01	0	3.15	24	11
1962-12-02	0	2.08	24	10
1962-12-03	0	2.42	25	7
1962-12-04	0	2.36	25	11
1962-12-05	0	5.33	26	13
1962-12-06	0	1.93	29	10
1962-12-07	0	5.57	28	6
1962-12-08	0	2.17	28	8
1962-12-09	0	5.53	27.5	8
1962-12-10	0	1.94	26.5	12
1962-12-11	0	3.65	28	14
1962-12-12	0	2.93	22	11
1962-12-13	0	4.21	27	11
1962-12-14	0	6.41	28	8
1962-12-15	0	2.28	27	5
1962-12-16	0	3.72	25.5	3
1962-12-17	0	NULO	19	12
1962-12-18	0	NULO	18	13
1962-12-19	0	NULO	21	12.5
1962-12-20	0	NULO	22	12
1962-12-21	0	NULO	23	12
1962-12-22	0	NULO	24	6
1962-12-23	0	NULO	23	5
1962-12-24	0	0.25	22	6
1962-12-25	0	0.55	16	9
1962-12-26	0	0.4	13	8
1962-12-27	0	0.6	15.5	8
1962-12-28	0	0.6	21	2
1962-12-29	0	2.52	18.5	5
1962-12-30	0	2.99	20	5
1962-12-31	0	2.85	21	5
1963-01-01	0	2.32	19	7.5
1963-01-02	0	0.22	16	10
1963-01-03	0	0.23	19	6.5
1963-01-04	0	3.47	18	6
1963-01-05	0	3.1	18	9
1963-01-06	0	2.02	21	9.5
1963-01-07	0	3.08	21.5	9
1963-01-08	0	2.97	23	8.5
1963-01-09	0	3.02	25	6
1963-01-10	0	1.94	24	8
1963-01-11	0	3.6	17	10
1963-01-12	0	1.71	11	5
1963-01-13	0	0.68	9	2
1963-01-14	0	0.54	14	3
1963-01-15	0	1.31	NULO	NULO
1963-01-16	0	1.55	NULO	NULO
1963-01-17	0	2.49	NULO	NULO
1963-01-18	0	2.77	NULO	NULO
1963-01-19	0	2.69	13.5	5.5
1963-01-20	0	1.87	16	2
1963-01-21	0	2.19	20	2
1963-01-22	0	3.66	23	1
1963-01-23	0	2.57	23	1.5
1963-01-24	0	3.7	24.5	3
1963-01-25	0	4.66	24	3.5
1963-01-26	0	2.25	21	6
1963-01-27	0	0.94	24	4
1963-01-28	0	1.41	22	3
1963-01-29	0	1.37	21	8
1963-01-30	0	1.09	22	4
1963-01-31	0	1.08	21	7
1963-02-01	0	NULO	30	10
1963-02-02	0	NULO	30	11
1963-02-03	0	NULO	30.5	15
1963-02-04	0	NULO	32	14
1963-02-05	0	NULO	32	13
1963-02-06	0	NULO	33	16
1963-02-07	0	NULO	34	12
1963-02-08	0	NULO	32	10.5
1963-02-09	0	NULO	30	12
1963-02-10	0	NULO	24	13
1963-02-11	0	NULO	24	11
1963-02-12	0	NULO	23	10
1963-02-13	0	NULO	23	6.5
1963-02-14	0	NULO	24.5	8
1963-02-15	0	NULO	25	10
1963-02-16	0	NULO	23.5	10
1963-02-17	0	NULO	24	11
1963-02-18	0	NULO	28	7.5
1963-02-19	0	NULO	29	8.5
1963-02-20	0	NULO	31	9
1963-02-21	0	NULO	30	10
1963-02-22	0	NULO	27	8
1963-02-23	0	NULO	28.5	15
1963-02-24	0	NULO	30	11
1963-02-25	0	NULO	33	14
1963-02-26	0	NULO	34.5	9
1963-02-27	0	NULO	29	9
1963-02-28	0	NULO	27	11.5
1963-03-01	0	5.96	38	6
1963-03-02	0	6.76	28.5	8
1963-03-03	0	9.31	21	12
1963-03-04	0	4.24	21	9
1963-03-05	0	5.94	22	8
1963-03-06	0	6.13	25	4.5
1963-03-07	0	4.11	29	6.5
1963-03-08	0	5.47	29	9
1963-03-09	0	5.42	25	13
1963-03-10	0	5.7	27	8
1963-03-11	0	8.49	26.5	11
1963-03-12	0	2.73	27	7.5
1963-03-13	0	8.37	26.5	10.5
1963-03-14	0	6.13	28.5	10.5
1963-03-15	0	8.49	22	7
1963-03-16	0	2.98	22.5	4
1963-03-17	0	3.08	20	9
1963-03-18	0	6.12	21	5
1963-03-19	0	3.26	25	8
1963-03-20	0	4.24	29	12
1963-03-21	0	5.1	30.5	11
1963-03-22	0	4.64	28	12.5
1963-03-23	0	6.98	29.5	11
1963-03-24	0	4.9	26.5	9
1963-03-25	0	4.12	31	12
1963-03-26	0	6.94	32.5	11
1963-03-27	0	7.84	34.5	11
1963-03-28	0	7.8	33.5	17
1963-03-29	0	2.27	28	13
1963-03-30	0	7.63	29	10
1963-03-31	0	5.88	30	11
1963-04-01	0	7.74	25	9
1963-04-02	0	4.29	23	8
1963-04-03	0	5.95	26.5	11
1963-04-04	0	5.94	31	10.5
1963-04-05	0	7.04	31	12
1963-04-06	0	7	35	12
1963-04-07	0	6.12	34	15.5
1963-04-08	0	5.76	34	17
1963-04-09	0	10.8	26	17
1963-04-10	0	10.87	22	12
1963-04-11	0	7.82	29	8
1963-04-12	0	4.07	33	10
1963-04-13	0	8.87	37	16
1963-04-14	0	8.77	31	16
1963-04-15	0	8.95	30	15
1963-04-16	0	5.58	28	9.5
1963-04-17	0	8.73	24	7
1963-04-18	0	6.81	24.5	7.5
1963-04-19	0	5.88	28	6.5
1963-04-20	0	8.23	28	8
1963-04-21	0	4.79	23	10.5
1963-04-22	0	8.09	27.5	11
1963-04-23	0	5.6	28	10
1963-04-24	0	5.4	32.5	8
1963-04-25	0	4.77	25.5	10
1963-04-26	0	2.28	26	13.5
1963-04-27	0	2.85	27	8
1963-04-28	0	8.38	32	13
1963-04-29	0	9.1	34.5	11
1963-04-30	0	7.47	27	13
1963-05-01	0	7.94	36.5	13
1963-05-02	0	9.71	34	13.5
1963-05-03	0	7.42	33	14
1963-05-04	0	7.44	36.5	9
1963-05-05	0	8.06	39	15
1963-05-06	0	9.9	42	18
1963-05-07	0	10.5	43	19
1963-05-08	0	8.12	37.5	18.5
1963-05-09	0	10.24	35	21.5
1963-05-10	0	10.99	35	16
1963-05-11	0	14.07	30	8
1963-05-12	0	5.3	32.5	12.5
1963-05-13	0	10.39	34.5	12.5
1963-05-14	0	5.33	37	15
1963-05-15	0	11.37	37	16
1963-05-16	0	9.3	39	16.5
1963-05-17	0	11.05	40	17
1963-05-18	0	7.18	40	16
1963-05-19	0	7.81	35.5	21.5
1963-05-20	0	11.98	38.5	22
1963-05-21	0	8.76	39	19
1963-05-22	0	6.66	37	18.5
1963-05-23	0	4.23	39	18
1963-05-24	0	6.05	38	14
1963-05-25	0	4.97	37	12
1963-05-26	0	6.55	37	15
1963-05-27	0	11.3	38	15.5
1963-05-28	0	10.62	36	16
1963-05-29	0	7.52	36	15
1963-05-30	0	10.26	39	11
1963-05-31	0	10.08	37	17
1963-06-01	0	8.83	37.5	20
1963-06-02	0	9.61	35	20
1963-06-03	0	11.74	25.5	19
1963-06-04	0	9.67	35	16
1963-06-05	0	10.74	31.5	17.5
1963-06-06	0	8.02	31	16
1963-06-07	0	6.59	32	12
1963-06-08	0	8.05	34	16
1963-06-09	0	6.93	37	17
1963-06-10	0	4.18	35	17
1963-06-11	0	8.66	32	16.5
1963-06-12	0	6.35	33	15
1963-06-13	0	8.47	33	18.5
1963-06-14	0	8.16	37	17
1963-06-15	0	6.51	42	20
1963-06-16	0	12.77	43	22
1963-06-17	0	11.54	44	24
1963-06-18	0	10.76	37	21.5
1963-06-19	0	10.21	43.5	20
1963-06-20	0	11.19	43	21
1963-06-21	0	10.07	43	18.5
1963-06-22	0	10.73	40	11.5
1963-06-23	0	9.87	36.5	17.5
1963-06-24	0	9.33	36	17
1963-06-25	0	10.15	41	20
1963-06-26	0	7.8	44	20
1963-06-27	0	9.32	40	18
1963-06-28	0	8.44	42.5	19
1963-06-29	0	9.41	41	22
1963-06-30	0	9.67	43	18
1963-07-01	0	16.54	44	18
1963-07-02	0	11.87	42	24
1963-07-03	0	9.4	40.5	21
1963-07-04	0	12.71	38	22.5
1963-07-05	0	9.02	40.5	21
1963-07-06	0	9.99	40	20.5
1963-07-07	0	7.06	34	20.5
1963-07-08	0	11.11	40	22
1963-07-09	0	8.88	40	25
1963-07-10	0	12.6	39.5	25
1963-07-11	0	5.39	41	21.5
1963-07-12	0	6.78	43	22
1963-07-13	0	9.72	45	24.5
1963-07-14	0	10.27	45	25
1963-07-15	0	11.45	43	26.5
1963-07-16	0	8.16	42	28
1963-07-17	0	11.13	43	26
1963-07-18	0	9.49	43	25
1963-07-19	0	9.32	40	28
1963-07-20	0	7.19	43	28
1963-07-21	0	11.11	44	26
1963-07-22	0	11.3	44	26
1963-07-23	0	10.56	43	25
1963-07-24	0	7.66	45	25
1963-07-25	0	12.38	45	26
1963-07-26	0	10	42.5	27
1963-07-27	0	10.04	41	26
1963-07-28	0	11.99	40	25
1963-07-29	0	10.39	40	26
1963-07-30	0	10.35	41	26
1963-07-31	0	3.86	34	29
1963-08-01	0	7.59	NULO	NULO
1963-08-02	0	13.67	NULO	NULO
1963-08-03	0	7.29	NULO	NULO
1963-08-04	0	8.66	NULO	NULO
1963-08-05	0	4.3	NULO	NULO
1963-08-06	0	5.05	NULO	NULO
1963-08-07	0	4.4	NULO	NULO
1963-08-08	0	7.6	NULO	NULO
1963-08-09	0	8.47	NULO	NULO
1963-08-10	0	7.65	NULO	NULO
1963-08-11	0	6.98	NULO	NULO
1963-08-12	0	6.23	NULO	NULO
1963-08-13	0	9.56	NULO	NULO
1963-08-14	0	4.27	NULO	NULO
1963-08-15	0	6.36	NULO	NULO
1963-08-16	0	4.97	NULO	NULO
1963-08-17	0	6.92	NULO	NULO
1963-08-18	0	4.4	NULO	NULO
1963-08-19	0	9.87	NULO	NULO
1963-08-20	0	6.81	NULO	NULO
1963-08-21	0	8.84	NULO	NULO
1963-08-22	0	7.02	NULO	NULO
1963-08-23	0	8.38	NULO	NULO
1963-08-24	0	6.18	NULO	NULO
1963-08-25	0	8.21	NULO	NULO
1963-08-26	0	6.91	NULO	NULO
1963-08-27	0	4.58	NULO	NULO
1963-08-28	0	4.3	NULO	NULO
1963-08-29	0	6.75	NULO	NULO
1963-08-30	0	8.37	NULO	NULO
1963-08-31	0	8.9	NULO	NULO
1963-09-01	0	2.8	NULO	NULO
1963-09-02	0	8.89	NULO	NULO
1963-09-03	0	4.96	NULO	NULO
1963-09-04	0	2.06	NULO	NULO
1963-09-05	0	7.97	NULO	NULO
1963-09-06	0	6.31	NULO	NULO
1963-09-07	0	6.97	NULO	NULO
1963-09-08	0	8.79	NULO	NULO
1963-09-09	0	7.48	NULO	NULO
1963-09-10	0	7.73	NULO	NULO
1963-09-11	0	6.07	NULO	NULO
1963-09-12	0	7.25	NULO	NULO
1963-09-13	0	6.08	NULO	NULO
1963-09-14	0	6.6	NULO	NULO
1963-09-15	0	8	NULO	NULO
1963-09-16	0	6.06	NULO	NULO
1963-09-17	0	2.08	NULO	NULO
1963-09-18	0	4.1	NULO	NULO
1963-09-19	0	4.94	NULO	NULO
1963-09-20	0	5.34	NULO	NULO
1963-09-21	0	5.83	NULO	NULO
1963-09-22	0	4.81	NULO	NULO
1963-09-23	0	5.21	NULO	NULO
1963-09-24	0	5.3	NULO	NULO
1963-09-25	0	7.05	NULO	NULO
1963-09-26	0	9.57	NULO	NULO
1963-09-27	0	3.14	NULO	NULO
1963-09-28	0	7	NULO	NULO
1963-09-29	0	5.13	NULO	NULO
1963-09-30	0	5.04	NULO	NULO
1963-10-01	0	3.91	NULO	NULO
1963-10-02	0	4.81	NULO	NULO
1963-10-03	0	2.14	NULO	NULO
1963-10-04	0	6.05	NULO	NULO
1963-10-05	0	6.98	NULO	NULO
1963-10-06	0	5.56	NULO	NULO
1963-10-07	0	4.36	NULO	NULO
1963-10-08	0	1.11	NULO	NULO
1963-10-09	0	3.15	NULO	NULO
1963-10-10	0	4.05	NULO	NULO
1963-10-11	0	1.94	NULO	NULO
1963-10-12	0	2.02	NULO	NULO
1963-10-13	0	3.92	NULO	NULO
1963-10-14	0	3.83	NULO	NULO
1963-10-15	0	1.41	NULO	NULO
1963-10-16	0	1.76	NULO	NULO
1963-10-17	0	5.48	NULO	NULO
1963-10-18	0	6.49	NULO	NULO
1963-10-19	0	1.64	NULO	NULO
1963-10-20	0	1.84	NULO	NULO
1963-10-21	0	2.12	NULO	NULO
1963-10-22	0	3.95	NULO	NULO
1963-10-23	0	2.91	NULO	NULO
1963-10-24	0	4.68	NULO	NULO
1963-10-25	0	2.43	NULO	NULO
1963-10-26	0	2.88	NULO	NULO
1963-10-27	0	3.3	NULO	NULO
1963-10-28	0	2.66	NULO	NULO
1963-10-29	0	1.81	NULO	NULO
1963-10-30	0	3.05	NULO	NULO
1963-10-31	0	5.14	NULO	NULO
1963-11-01	0	3.84	NULO	NULO
1963-11-02	0	1.15	NULO	NULO
1963-11-03	0	4.75	NULO	NULO
1963-11-04	0	2.65	NULO	NULO
1963-11-05	0	1.64	NULO	NULO
1963-11-06	0	2.33	NULO	NULO
1963-11-07	0	2.64	NULO	NULO
1963-11-08	0	2.58	NULO	NULO
1963-11-09	0	2.49	NULO	NULO
1963-11-10	0	2.53	NULO	NULO
1963-11-11	0	3.6	NULO	NULO
1963-11-12	0	5.23	NULO	NULO
1963-11-13	0	0.93	NULO	NULO
1963-11-14	0	1.37	NULO	NULO
1963-11-15	0	1.43	NULO	NULO
1963-11-16	0	2.2	NULO	NULO
1963-11-17	0	1.22	NULO	NULO
1963-11-18	0	4.74	NULO	NULO
1963-11-19	0	1.02	NULO	NULO
1963-11-20	0	0.8	NULO	NULO
1963-11-21	0	2.17	NULO	NULO
1963-11-22	0	2	NULO	NULO
1963-11-23	0	1.83	NULO	NULO
1963-11-24	0	1.56	NULO	NULO
1963-11-25	0	4.14	NULO	NULO
1963-11-26	0	4.84	NULO	NULO
1963-11-27	0	1.12	NULO	NULO
1963-11-28	0	2.59	NULO	NULO
1963-11-29	0	4.01	NULO	NULO
1963-11-30	0	1.02	NULO	NULO
1963-12-01	0	3.08	NULO	NULO
1963-12-02	0	2.71	NULO	NULO
1963-12-03	0	2.1	NULO	NULO
1963-12-04	0	3.78	NULO	NULO
1963-12-05	0	1.19	NULO	NULO
1963-12-06	0	0.96	NULO	NULO
1963-12-07	0	2.07	NULO	NULO
1963-12-08	0	1.98	NULO	NULO
1963-12-09	0	1.92	NULO	NULO
1963-12-10	0	2.14	NULO	NULO
1963-12-11	0	2.07	NULO	NULO
1963-12-12	0	3.98	NULO	NULO
1963-12-13	0	2.84	NULO	NULO
1963-12-14	0	2.05	NULO	NULO
1963-12-15	0	1.91	NULO	NULO
1963-12-16	0	1.99	NULO	NULO
1963-12-17	0	1.01	NULO	NULO
1963-12-18	0	1.14	NULO	NULO
1963-12-19	0	1.77	NULO	NULO
1963-12-20	0	1.04	NULO	NULO
1963-12-21	0	1.24	NULO	NULO
1963-12-22	0	2.84	NULO	NULO
1963-12-23	0	3.86	NULO	NULO
1963-12-24	0	2.94	NULO	NULO
1963-12-25	0	0.94	NULO	NULO
1963-12-26	0	1.41	NULO	NULO
1963-12-27	0	3.33	NULO	NULO
1963-12-28	0	1.99	NULO	NULO
1963-12-29	0	4.2	NULO	NULO
1963-12-30	0	1.34	NULO	NULO
1963-12-31	0	1.85	NULO	NULO
1964-01-01	0	3	26	4
1964-01-02	0	3.98	25	5
1964-01-03	0	2.19	23	9
1964-01-04	0	3.12	18	8
1964-01-05	0	4.8	21	5
1964-01-06	0	1.81	21	4
1964-01-07	0	1.26	21	2
1964-01-08	0	3.91	17	7
1964-01-09	0	1.22	17	1
1964-01-10	0	3.11	18	2
1964-01-11	0	4	17	3
1964-01-12	0	2.89	17	4
1964-01-13	0	2.09	17	4
1964-01-14	0	1.02	14	2
1964-01-15	0	2.96	18	2
1964-01-16	0	2.06	21	1
1964-01-17	0	2.55	21	2
1964-01-18	0	1.52	22	1
1964-01-19	0	1.51	23	4
1964-01-20	0	0.34	21	8
1964-01-21	0	0.85	24	7
1964-01-22	0	1.95	19	4
1964-01-23	0	3.24	18	9
1964-01-24	0	1.94	18	5
1964-01-25	0	1.85	18	2
1964-01-26	0	3.18	20	0
1964-01-27	0	2.89	21	1
1964-01-28	0	2.15	25	4
1964-01-29	0	1.84	25	2
1964-01-30	0	1.19	24	4
1964-01-31	0	5.63	25	8
1964-02-01	0	4.02	27	7
1964-02-02	0	3.75	25	5
1964-02-03	0	4.48	20	6
1964-02-04	0	2.99	20	4
1964-02-05	0	3.82	25	7
1964-02-06	0	3.96	19	6
1964-02-07	0	3.9	21	6
1964-02-08	0	3.27	23	5
1964-02-09	0	3.94	25	6
1964-02-10	0	3.93	27	5
1964-02-11	0	3.06	25	8
1964-02-12	0	3.1	20	9
1964-02-13	0	2.8	25	2
1964-02-14	0	4.06	19	7
1964-02-15	0	4.09	21	0
1964-02-16	0	2.87	16	3
1964-02-17	0	4.88	22	7
1964-02-18	0	4.12	26	4
1964-02-19	0	6.88	26.5	10
1964-02-20	0	4.1	21	10
1964-02-21	0	6.9	22	8
1964-02-22	0	3.25	26	1
1964-02-23	0	5.87	21	7
1964-02-24	0	3.08	26	4
1964-02-25	0	5.14	23	4
1964-02-26	0	4	18	9
1964-02-27	0	3.34	23	0
1964-02-28	0	3.96	20	5
1964-02-29	NULO	3.05	21	3
1964-03-01	0	3.93	25	4
1964-03-02	0	3.12	19	5
1964-03-03	0	3.85	20	8
1964-03-04	0	4.93	26	2
1964-03-05	0	5.08	27	6
1964-03-06	0	4.84	24	8
1964-03-07	0	2.41	20	9
1964-03-08	0	7.04	20	6
1964-03-09	0	2.88	24	3
1964-03-10	0	3.05	23	3
1964-03-11	0	6.82	26	6
1964-03-12	0	3.1	24	7
1964-03-13	0	5.45	23	12
1964-03-14	0	5.58	26	11
1964-03-15	0	5.96	29	5
1964-03-16	0	8.82	29	14
1964-03-17	0	4.12	27	17
1964-03-18	0	6.01	32	9
1964-03-19	0	3.98	29	10
1964-03-20	0	3.05	26	10
1964-03-21	0	3.84	30	7
1964-03-22	0	6.01	22	10
1964-03-23	0	5.4	23	12
1964-03-24	0	4.96	20	11
1964-03-25	0	4.87	22	7
1964-03-26	0	4.13	25	12
1964-03-27	0	9.01	29	8
1964-03-28	0	1.96	31	10
1964-03-29	0	6.94	33	12
1964-03-30	0	3.85	32	12
1964-03-31	0	5.14	31	12
1964-04-01	0	6.9	28	13
1964-04-02	0	6.13	21	12
1964-04-03	0	3.97	20	8
1964-04-04	0	5.1	26	11
1964-04-05	0	6.66	26	10
1964-04-06	0	4.26	27	11
1964-04-07	0	4.19	27	11
1964-04-08	0	6.08	29	11
1964-04-09	0	5.06	32	14
1964-04-10	0	7.33	36	12
1964-04-11	0	4.58	37	12
1964-04-12	0	9.86	30	12
1964-04-13	0	10	34	12
1964-04-14	0	9.1	37	19
1964-04-15	0	8.98	40	18
1964-04-16	0	7.8	38	14
1964-04-17	0	7	37	13
1964-04-18	0	4.24	38	18
1964-04-19	0	6.08	36	13
1964-04-20	0	4.96	26	11
1964-04-21	0	4.86	31	12
1964-04-22	0	7	32	12
1964-04-23	0	8.02	28	10
1964-04-24	0	3.56	24	11
1964-04-25	0	6.44	32	8
1964-04-26	0	8.19	30	10
1964-04-27	0	5.85	35	10
1964-04-28	0	7.89	31	15
1964-04-29	0	6.82	31	10
1964-04-30	0	6.08	30	12
1964-05-01	0	4.27	33	11
1964-05-02	0	5.83	30	10
1964-05-03	0	6.27	28	11
1964-05-04	0	5.92	25	13
1964-05-05	0	7.29	26	7
1964-05-06	0	7.6	25	13
1964-05-07	0	4.08	24	8
1964-05-08	0	8.45	29	9
1964-05-09	0	8.07	32	13
1964-05-10	0	8.94	36	16
1964-05-11	0	8.05	39	16
1964-05-12	0	5.35	39	15
1964-05-13	0	5.98	38	14
1964-05-14	0	7.05	40	14
1964-05-15	0	17.03	41	14
1964-05-16	0	9.01	40	14
1964-05-17	0	9.6	34	19
1964-05-18	0	6.02	39	16
1964-05-19	0	8.65	41	17
1964-05-20	0	10.89	41	15
1964-05-21	0	5.44	41	16
1964-05-22	0	14.03	42	14
1964-05-23	0	3.66	40	18
1964-05-24	0	4.76	40	22
1964-05-25	0	10.31	35	20
1964-05-26	0	9.87	38	18
1964-05-27	0	5.72	32	14
1964-05-28	0	13.41	30	17
1964-05-29	0	11.85	26	15
1964-05-30	0	8.29	39	15
1964-05-31	0	9.01	43	17
1964-06-01	0	11.05	44	18
1964-06-02	0	9.47	43	17
1964-06-03	0	4.64	39	17
1964-06-04	0	9.98	39	17
1964-06-05	0	8.97	39	26
1964-06-06	0	10.42	42	19
1964-06-07	0	9.16	36	21
1964-06-08	0	11.27	33	14
1964-06-09	0	6.99	32	16
1964-06-10	0	10.92	31	15
1964-06-11	0	8.29	36	15
1964-06-12	0	7.93	37	17
1964-06-13	0	6.92	40	17
1964-06-14	0	8.89	42	19
1964-06-15	0	8.18	41	19
1964-06-16	0	9.93	41	17
1964-06-17	0	8.16	41	21
1964-06-18	0	7.85	39	16
1964-06-19	0	7.1	38	17
1964-06-20	0	8.91	39	19
1964-06-21	0	8.81	40	17
1964-06-22	0	8.35	42	18
1964-06-23	0	9.97	45	21
1964-06-24	0	9.87	48	23
1964-06-25	0	7.58	45	23
1964-06-26	0	12.13	44	28
1964-06-27	0	9.16	44	26
1964-06-28	0	7.36	42	23
1964-06-29	0	11.81	43	21
1964-06-30	0	12.96	45	21
1964-07-01	0	14.83	45	18
1964-07-02	0	10.1	45	23
1964-07-03	0	11.21	46	23
1964-07-04	0	9.81	44	22
1964-07-05	0	16.51	42	22
1964-07-06	0	13.2	33	19
1964-07-07	0	9.12	41	26
1964-07-08	0	6.56	38	25
1964-07-09	0	4.93	40	26
1964-07-10	0	8.94	43	26
1964-07-11	0	7.73	46	26
1964-07-12	0	9.34	48	28
1964-07-13	0	12.08	38	29
1964-07-14	0	7.61	42	26
1964-07-15	0	7.13	42	24
1964-07-16	0	7.97	43	18
1964-07-17	0	6.33	45	24
1964-07-18	0	8.21	46	24
1964-07-19	0	9.56	44	24
1964-07-20	0	8.08	43	28
1964-07-21	0	6.19	40	28
1964-07-22	0	8.1	44	24
1964-07-23	0	9.73	45	24
1964-07-24	0	5.68	34	28
1964-07-25	0	1.99	40	28
1964-07-26	0	7.46	41	26
1964-07-27	0	9.5	47	26
1964-07-28	0	17.07	39	30
1964-07-29	0	8.86	35	29
1964-07-30	0	5.68	38	27
1964-07-31	0	6.76	37	28
1964-08-01	0	6.58	38	28
1964-08-02	0	7.92	38	26
1964-08-03	0	6.9	39	25
1964-08-04	0	6.32	42	27
1964-08-05	0	5.91	37	26
1964-08-06	0	8.12	42	25
1964-08-07	0	6.2	45	27
1964-08-08	0	9.84	42	30
1964-08-09	0	6.12	43	26
1964-08-10	0	6.44	38	29
1964-08-11	0	7.84	43	29
1964-08-12	0	8.04	43	27
1964-08-13	0	8.82	42	26
1964-08-14	0	7.34	41	26
1964-08-15	0	6.16	41	24
1964-08-16	0	6.13	42	23
1964-08-17	0	10.76	44	25
1964-08-18	0	4.08	43	29
1964-08-19	0	5.32	44	26
1964-08-20	0	9.9	44	26
1964-08-21	0	7.13	48	23
1964-08-22	0	8.1	44	23
1964-08-23	0	9.54	46	25
1964-08-24	0	3.98	41	26
1964-08-25	0	6.26	40	27
1964-08-26	0	6.3	43	26
1964-08-27	0	6.3	41	23
1964-08-28	0	7.79	40	24
1964-08-29	0	4.25	39	21
1964-08-30	0	8.36	39	21
1964-08-31	0	6.16	41	19
1964-09-01	0	8.45	30	17
1964-09-02	0	8.78	38	19
1964-09-03	0	7	41	19
1964-09-04	0	7.36	43	21
1964-09-05	0	8.09	43	20
1964-09-06	0	6.6	43	20
1964-09-07	0	6	40	20
1964-09-08	0	5.32	41	23
1964-09-09	0	11.12	40	25
1964-09-10	0	7.83	41	26
1964-09-11	0	5.87	41	26
1964-09-12	0	8.93	44	24
1964-09-13	0	3.69	43	26
1964-09-14	0	6.79	40	23
1964-09-15	0	5.77	38	16
1964-09-16	0	6.95	40	21
1964-09-17	0	6.3	35	20
1964-09-18	0	6.63	35	20
1964-09-19	0	6.29	37	17
1964-09-20	0	6.82	39	18
1964-09-21	0	6.19	37	18
1964-09-22	0	8.08	34	19
1964-09-23	0	4.19	37	17
1964-09-24	0	4.9	33	21
1964-09-25	0	2.6	35	20
1964-09-26	0	5.26	36	17
1964-09-27	0	4.05	38	18
1964-09-28	0	6.09	39	18
1964-09-29	0	6.9	39	18
1964-09-30	0	5.18	41	17
1964-10-01	0	6.12	41	16
1964-10-02	0	4.83	41	17
1964-10-03	0	2.18	41	20
1964-10-04	0	3.88	39	21
1964-10-05	0	4.89	38	18
1964-10-06	0	4.21	41	18
1964-10-07	0	4.36	35	21
1964-10-08	0	3.4	43	22
1964-10-09	0	5.46	40	21
1964-10-10	0	5.88	39	19
1964-10-11	0	2.84	39	19
1964-10-12	0	2.15	41	21
1964-10-13	0	6.22	39	19
1964-10-14	0	4.18	31	20
1964-10-15	0	4.88	30	21
1964-10-16	0	6.14	31	18
1964-10-17	0	2.24	34	15
1964-10-18	0	2.97	34	16
1964-10-19	0	2.8	34	17
1964-10-20	0	3.38	35	17
1964-10-21	0	9.29	38	17
1964-10-22	0	4.08	36	14
1964-10-23	0	2.7	34	14
1964-10-24	0	3.46	36	17
1964-10-25	0	1.37	31	12
1964-10-26	0	2.19	34	16
1964-10-27	0	4.06	31	14
1964-10-28	0	4.84	33	16
1964-10-29	0	5.33	39	14
1964-10-30	0	1.82	31	16
1964-10-31	0	1.88	33	16
1964-11-01	0	2.1	33	14
1964-11-02	0	3.85	28	11
1964-11-03	0	3.87	28	12
1964-11-04	0	3.1	30	12
1964-11-05	0	7.71	33	13
1964-11-06	0	2.54	31	12
1964-11-07	0	1.63	28	8
1964-11-08	0	1.23	32	9
1964-11-09	0	2.12	27	10
1964-11-10	0	2.14	26	8
1964-11-11	0	1.92	27	11
1964-11-12	0	2.1	28	8
1964-11-13	0	3.94	23	8
1964-11-14	0	1.98	18	9
1964-11-15	0	2.16	13	6
1964-11-16	0	1.91	18	2
1964-11-17	0	0.56	20	3
1964-11-18	0	0.91	13	8
1964-11-19	0	2.03	18	3
1964-11-20	0	3.03	13	5
1964-11-21	0	1.92	22	3
1964-11-22	0	2.87	24	5
1964-11-23	0	1.07	24	7
1964-11-24	0	2.86	25	11
1964-11-25	0	1.43	28	5
1964-11-26	0	1.75	21	7
1964-11-27	0	2	25	5
1964-11-28	0	1.26	24	4
1964-11-29	0	4.01	24	10
1964-11-30	0	3.95	28	11
1964-12-01	0	1.06	28	7
1964-12-02	0	1.95	27	10
1964-12-03	0	5.03	26	8
1964-12-04	0	0.99	23	4
